score,tokens,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
0.0,checkbook,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,130 abhi bohat raat baqi hai,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,damn flesh pound kill floor alway want kick ass love,0.509,0.234,0.257,-0.7506,0.0,0.0,0.0,0.0,0.0
0.0,omg lol stop drink coffe poynter miss much send hi mari pl love x,0.183,0.481,0.337,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,workal day sinc 11 bore ive miss pretti sun weekend cant wait go lake soon,0.217,0.783,0.0,-0.3818,0.0,0.0,0.0,0.0,0.0
0.0,homeeeee sore guess im go start hmwk,0.294,0.706,0.0,-0.3612,0.0,0.0,0.0,0.0,0.0
0.0,english summertim contrari get use sun hide,0.221,0.779,0.0,-0.1779,0.0,0.0,0.0,0.0,0.0
0.0,bore studi french quiz parler vou en francai,0.222,0.778,0.0,-0.25,0.0,0.0,0.0,0.0,0.0
0.0,tri find new suit wear interviewnot much luck,0.0,0.7,0.3,0.4588,0.0,0.0,0.0,0.0,0.0
0.0,miss babi alreadi hasnt even left yet,0.211,0.789,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,wish still air boy meet world tv miss show,0.142,0.619,0.239,0.2732,0.0,0.0,0.0,0.0,0.0
0.0,forgot checkin 1115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,one last view beach sad leav,0.383,0.617,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,ihsaehihaeiuh ok nossa,0.0,0.476,0.524,0.296,0.0,0.0,0.0,0.0,0.0
0.0,good day great time girlfriend free sunday tomorrow start new long busi week,0.0,0.493,0.507,0.8834,0.0,0.0,0.0,0.0,0.0
0.0,im home wait dinker wake nick work rest day,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ballin enuf yet gotta work food chain 8900 first,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,im singl readi mingl sound cool realli fuck suck ugh,0.526,0.343,0.131,-0.7845,0.0,0.0,0.0,0.0,0.0
0.0,im total chees offth weather blow total cramp style,0.207,0.793,0.0,-0.2716,0.0,0.0,0.0,0.0,0.0
0.0,tri invit guy nobodi pick phone,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1st time wont sn convencion damn,0.0,0.689,0.311,0.3089,0.0,0.0,0.0,0.0,0.0
0.0,linu want come ny,0.0,0.698,0.302,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,get kid help 3 2 help refus clean hous aftermath tornadohelp,0.0,0.497,0.503,0.7964,0.0,0.0,0.0,0.0,0.0
0.0,hisher nois wet good sign dri hesh sick,0.27,0.492,0.238,-0.1027,0.0,0.0,0.0,0.0,0.0
0.0,aww water stuff leak outta snow globe sinc 3,0.231,0.769,0.0,-0.34,0.0,0.0,0.0,0.0,0.0
0.0,lost phonee,0.697,0.303,0.0,-0.3182,0.0,0.0,0.0,0.0,0.0
0.0,never put link cover tweet could would great thank sooo much comment,0.0,0.602,0.398,0.765,0.0,0.0,0.0,0.0,0.0
0.0,stomach hurtsalong jointsstupid cancer,0.595,0.405,0.0,-0.6597,0.0,0.0,0.0,0.0,0.0
0.0,fine thank how sti haha om wuu2,0.0,0.354,0.646,0.743,0.0,0.0,0.0,0.0,0.0
0.0,hughjackman cri im sad,0.508,0.492,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,oh crap total suck awhhh poor yank bet mom rip hair,0.534,0.466,0.0,-0.8464,0.0,0.0,0.0,0.0,0.0
0.0,nice visit famili come end alway sad see go,0.24,0.543,0.217,-0.0772,0.0,0.0,0.0,0.0,0.0
0.0,ef cramp,0.643,0.357,0.0,-0.2023,0.0,0.0,0.0,0.0,0.0
0.0,peopl im final sorri im late couldnt help,0.244,0.756,0.0,-0.3089,0.0,0.0,0.0,0.0,0.0
0.0,frustrat hate life sens make send soulmat make cant togeth wanna hit stuff,0.236,0.764,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
0.0,poor ari one soon enough,0.437,0.563,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,want see phish,0.0,0.606,0.394,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,wow im bare wake right,0.0,0.513,0.487,0.5859,0.0,0.0,0.0,0.0,0.0
0.0,fuel stream keep freez gonna restart hope solv problem cant jeremi camp,0.173,0.641,0.186,0.0516,0.0,0.0,0.0,0.0,0.0
0.0,aggghhhh twitter wont let chang background,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,got wait till 10 take forev,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,feel stress,0.737,0.263,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,ugh noth today miss benni he leav thursday oh well go shower store wmom,0.251,0.629,0.12,-0.3182,0.0,0.0,0.0,0.0,0.0
0.0,bet happi mine still block x,0.367,0.633,0.0,-0.4404,0.0,0.0,0.0,0.0,0.0
0.0,lol ye inde wish feel well get singl bless,0.0,0.325,0.675,0.8555,0.0,0.0,0.0,0.0,0.0
0.0,hangin leavin tomorrow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,want tri join us final race still,0.0,0.588,0.412,0.3612,0.0,0.0,0.0,0.0,0.0
0.0,never get love,0.627,0.373,0.0,-0.5216,0.0,0.0,0.0,0.0,0.0
0.0,lol yea 630am like ugggg go sleep lol need nap,0.0,0.464,0.536,0.7964,0.0,0.0,0.0,0.0,0.0
0.0,tell whooo msn babaa hmmnot one famou write back,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,sick grrrrr x,0.623,0.377,0.0,-0.5106,0.0,0.0,0.0,0.0,0.0
0.0,bad day except cake dim sum,0.412,0.588,0.0,-0.5423,0.0,0.0,0.0,0.0,0.0
0.0,frustrat pain bring good news jesu peopl inocul religion miss authent gospel commun,0.275,0.562,0.163,-0.25,0.0,0.0,0.0,0.0,0.0
0.0,happi husband help famili bum spend mutual day forev,0.0,0.748,0.252,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,wish still sunglass mae,0.0,0.526,0.474,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,home work,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,welp r go properti,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,aka alexi lmaoo way thatt guyyy xd yeahh wish disney havent longggggg,0.0,0.606,0.394,0.7579,0.0,0.0,0.0,0.0,0.0
0.0,hate goodby,0.787,0.213,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
0.0,one roughest day life im go go lay bed cri littl ill back bit later,0.167,0.833,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,oh case dont know pass last night exceed tweet got lock,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,better othewis go terribl bore,0.253,0.38,0.367,0.2263,0.0,0.0,0.0,0.0,0.0
0.0,well sad see open happi advertis coke canswhat happen old bring back,0.204,0.658,0.138,-0.25,0.0,0.0,0.0,0.0,0.0
0.0,cring apprentic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,oh think kate doin better job time darn,0.0,0.707,0.293,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,im still sick still feel like shit ugh,0.599,0.247,0.154,-0.802,0.0,0.0,0.0,0.0,0.0
0.0,wow feel weird speak peopl first school year chang much miss guy lot,0.193,0.585,0.222,0.3612,0.0,0.0,0.0,0.0,0.0
0.0,im tring fun ugh idk,0.442,0.211,0.347,0.0258,0.0,0.0,0.0,0.0,0.0
0.0,miss hate math,0.841,0.159,0.0,-0.6486,0.0,0.0,0.0,0.0,0.0
0.0,gonna miss least first half pthonolulu top8 webcast,0.186,0.814,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,feel bit sad one follow haha bad time,0.452,0.342,0.205,-0.5574,0.0,0.0,0.0,0.0,0.0
0.0,fatigu set umph shot 2nd straight loss,0.25,0.543,0.207,-0.1027,0.0,0.0,0.0,0.0,0.0
0.0,want fooooooood,0.0,0.435,0.565,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,big brother come 10 today school man dad send bed half past,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,oh mann good might come see second lesson tomorrow inxx,0.0,0.756,0.244,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,taken forum experienc problem,0.474,0.526,0.0,-0.4019,0.0,0.0,0.0,0.0,0.0
0.0,im go miss e304 wont miss clean though,0.374,0.485,0.14,-0.343,0.0,0.0,0.0,0.0,0.0
0.0,want chocol,0.0,0.435,0.565,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,bloodi weather,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,fucknn summer skool start tomorrow whaat eat must hit walmart tanit susan thirsti butt comin tanite,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,homework summer super lame motiv difficult,0.434,0.246,0.32,-0.1027,0.0,0.0,0.0,0.0,0.0
0.0,pictur broken heart,0.373,0.12,0.506,0.2732,0.0,0.0,0.0,0.0,0.0
0.0,home day today mom suuuuuuuuper sick gotta stick around take care,0.213,0.581,0.206,-0.0258,0.0,0.0,0.0,0.0,0.0
0.0,fell swellthroat sore hecki bare eat thing gonna tri sleep,0.217,0.783,0.0,-0.3612,0.0,0.0,0.0,0.0,0.0
0.0,want yolanda madison call confirm practic text call call text,0.0,0.874,0.126,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,final home ear fill back,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,geez hope author dont check facebook friend list,0.228,0.52,0.252,0.0701,0.0,0.0,0.0,0.0,0.0
0.0,jaw still swollen extract wisdom teeth cheek rnt 2 puffi jaw still huge ne 1 relat,0.0,0.711,0.289,0.6908,0.0,0.0,0.0,0.0,0.0
0.0,starv allow eat,0.0,0.513,0.487,0.2263,0.0,0.0,0.0,0.0,0.0
0.0,came calgari april didnt get meet spoke phone n share bday mayb next time,0.0,0.855,0.145,0.296,0.0,0.0,0.0,0.0,0.0
0.0,goesh weakend gone fasttt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,head back sat great weekend famili,0.0,0.549,0.451,0.6249,0.0,0.0,0.0,0.0,0.0
0.0,laker omg havnt watch hill yet damn need find websit,0.231,0.769,0.0,-0.4019,0.0,0.0,0.0,0.0,0.0
0.0,noooooooooo kate yasmina pant x,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,uh dont u mean kate im gut want win,0.0,0.579,0.421,0.6249,0.0,0.0,0.0,0.0,0.0
0.0,feet kill hate wear flat wanna go work dunk jordan,0.512,0.488,0.0,-0.8555,0.0,0.0,0.0,0.0,0.0
0.0,site comput listen song remind person love see till septemb,0.0,0.682,0.318,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,realli disappoint apprentic result,0.474,0.526,0.0,-0.4019,0.0,0.0,0.0,0.0,0.0
0.0,fun beach whilst us stuck raini england enjoy sun,0.138,0.414,0.448,0.6705,0.0,0.0,0.0,0.0,0.0
0.0,im glad yasmina better robot katec believ marget retir,0.0,0.543,0.457,0.7096,0.0,0.0,0.0,0.0,0.0
0.0,wish photoshop would work ive got shit need,0.293,0.488,0.22,-0.2263,0.0,0.0,0.0,0.0,0.0
0.0,twitter talk miss much,0.348,0.652,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,penni comic color wonki cannot read dialog,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,need borrow steve harvey book accident left book car boooooo,0.256,0.744,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,ohsigh love firefli thought river cute wish hadnt cancel,0.0,0.3,0.7,0.8919,0.0,0.0,0.0,0.0,0.0
0.0,drop adelaid last night file cabinet gash,0.259,0.741,0.0,-0.2732,0.0,0.0,0.0,0.0,0.0
0.0,work later fun,0.0,0.377,0.623,0.5106,0.0,0.0,0.0,0.0,0.0
0.0,ive seen alreadi went see yeah saw uhm that littl rude,0.211,0.634,0.155,-0.2023,0.0,0.0,0.0,0.0,0.0
0.0,sure wont abl fall asleep tonight cough throat hurt badli,0.248,0.584,0.168,-0.2732,0.0,0.0,0.0,0.0,0.0
0.0,ugh shawna smell suck use ju hard use sad mous,0.63,0.37,0.0,-0.8481,0.0,0.0,0.0,0.0,0.0
0.0,ugh poopi day,0.583,0.417,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,rawr cloudi noooo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,doesnt want leav sushi alon tonight,0.196,0.804,0.0,-0.0572,0.0,0.0,0.0,0.0,0.0
0.0,accent horribl,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ive kind late,0.0,0.37,0.63,0.5267,0.0,0.0,0.0,0.0,0.0
0.0,poor littl chubbi puppi hiccup,0.437,0.563,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,love margaret pleas dont gooooo,0.0,0.488,0.512,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,flat tire ashley grad parti tonight,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,found place live chinatown dont move late august,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,im bit tierd dont wanna sleep alon tonight miss boyfriend love johan anyth best 3,0.073,0.545,0.382,0.8316,0.0,0.0,0.0,0.0,0.0
0.0,sad news sad day without margaret apprentic next year,0.47,0.53,0.0,-0.7351,0.0,0.0,0.0,0.0,0.0
0.0,saw load robin volunt today cuckoo though,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,slowli bridg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,wish home id join ya,0.0,0.38,0.62,0.5994,0.0,0.0,0.0,0.0,0.0
0.0,soo mood sushi runyon lay pool anyon want join miss besti,0.122,0.611,0.267,0.2263,0.0,0.0,0.0,0.0,0.0
0.0,want meet sir alan sugar never go happen though,0.0,0.86,0.14,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,threethreethre hellorhiannon aw never even thought edward cullen thatâ good one aswel,0.0,0.791,0.209,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,weather suck bad today current homeworky homeworkdur summer,0.516,0.484,0.0,-0.7506,0.0,0.0,0.0,0.0,0.0
0.0,tire hungri glad summer break,0.0,0.571,0.429,0.4588,0.0,0.0,0.0,0.0,0.0
0.0,freakin conspiraci cant get onto vote,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,yyy fav ive never seen worst luck come,0.18,0.363,0.457,0.5878,0.0,0.0,0.0,0.0,0.0
0.0,seem famou ppl think follow win popular contest compet amongst,0.0,0.548,0.452,0.765,0.0,0.0,0.0,0.0,0.0
0.0,wow everyon go ny left first ftsk nick santino,0.0,0.678,0.322,0.5859,0.0,0.0,0.0,0.0,0.0
0.0,okayc hang right tweetcha later though,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,agree2that miss week caus tweetflood creat time,0.211,0.789,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,son taller he 13 he measur past two year hope taller,0.0,0.775,0.225,0.4404,0.0,0.0,0.0,0.0,0.0
0.0,tweet cant check one co email,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,last night brett,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,girl mean littl missm got neighbor girl make sad,0.279,0.721,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,lighter broke hah oh welll,0.412,0.588,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,look forward west midland result appar least bother elect countri,0.0,0.816,0.184,0.2584,0.0,0.0,0.0,0.0,0.0
0.0,nooooo didnt write,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,crap there hipster judg plane im cool,0.263,0.505,0.232,-0.0772,0.0,0.0,0.0,0.0,0.0
0.0,broke qbert record,0.583,0.417,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,okay dont like see peopl sad,0.515,0.297,0.188,-0.5122,0.0,0.0,0.0,0.0,0.0
0.0,omg today softbal that talk got nousiou like basic sit good,0.0,0.625,0.375,0.6597,0.0,0.0,0.0,0.0,0.0
0.0,guess ill start use jar,0.412,0.588,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,worst headach ever,0.672,0.328,0.0,-0.6249,0.0,0.0,0.0,0.0,0.0
0.0,lack sleep week dramat hurt pattern sleep,0.533,0.467,0.0,-0.6908,0.0,0.0,0.0,0.0,0.0
0.0,oh that annoy guess itll use dsi specif stuff like app shop,0.188,0.649,0.162,-0.1027,0.0,0.0,0.0,0.0,0.0
0.0,leav hello school wanna go home,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,want dont anyon play,0.382,0.375,0.244,-0.1867,0.0,0.0,0.0,0.0,0.0
0.0,got hella shit got long ass day plu cant im hella mad,0.384,0.468,0.148,-0.6755,0.0,0.0,0.0,0.0,0.0
0.0,im work im afraid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,tire drive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,know hate chippin teeth,0.552,0.448,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
0.0,hahahaa okay sey nickyyi ive even watch bb yet,0.0,0.808,0.192,0.2263,0.0,0.0,0.0,0.0,0.0
0.0,danger bnp sixth yorkshirehumb seat,0.459,0.541,0.0,-0.5267,0.0,0.0,0.0,0.0,0.0
0.0,holiday lucki anywher nice mine arent til august shall add mate,0.0,0.621,0.379,0.6705,0.0,0.0,0.0,0.0,0.0
0.0,bitter sober fresno tonight ride bike haha,0.259,0.463,0.278,0.0516,0.0,0.0,0.0,0.0,0.0
0.0,awesom time aunt nay surpris parti feel shitti though,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,see peter murphi blast past still sound great cover cut,0.148,0.563,0.289,0.4588,0.0,0.0,0.0,0.0,0.0
0.0,poor barley anoth shake episod feel helpless happen,0.609,0.391,0.0,-0.7783,0.0,0.0,0.0,0.0,0.0
0.0,pretti much,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,tim brenda booker sit couch dog dog better postur rotfl,0.0,0.552,0.448,0.7579,0.0,0.0,0.0,0.0,0.0
0.0,simon garfunkel tour fall 69 biggest record releas 70 thenthey broke,0.219,0.781,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,daddi ran bunni,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,hope get help need feel better soon 14th isnt good that cool there rush,0.2,0.412,0.389,0.6288,0.0,0.0,0.0,0.0,0.0
0.0,wife daughter mall hit daughter said shed prefer anoth heart surgeri,0.0,0.704,0.296,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,game tie goal ot lost pk shootout,0.277,0.723,0.0,-0.3182,0.0,0.0,0.0,0.0,0.0
0.0,yawngonna hit sack cant believ sunday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,need go bed thank twitter sm fail cant tweet bed anymor co cant see repli,0.184,0.684,0.132,-0.25,0.0,0.0,0.0,0.0,0.0
0.0,one hand bnp sever lost green gain 3 hand green seat east,0.114,0.398,0.488,0.8176,0.0,0.0,0.0,0.0,0.0
0.0,pleas come back dublin sunni hot cold rain,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,late watch result holiday desper hope home yorkshir region return bnp mep,0.0,0.641,0.359,0.6808,0.0,0.0,0.0,0.0,0.0
0.0,gross ive never like em,0.635,0.365,0.0,-0.6381,0.0,0.0,0.0,0.0,0.0
0.0,possibl enough beer haha jk start run went dd bare sip,0.0,0.647,0.353,0.5994,0.0,0.0,0.0,0.0,0.0
0.0,sorri today damnitsworktomorrowday yaaay youuuuu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,right side face sore forehead eye u ear chin weird,0.344,0.656,0.0,-0.4939,0.0,0.0,0.0,0.0,0.0
0.0,open night meet miss toni catch watch back asap,0.167,0.833,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,want go see soooo bad one go,0.357,0.51,0.133,-0.4939,0.0,0.0,0.0,0.0,0.0
0.0,pshh gone,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,scareeeeeeeeeeeeeeeee,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,god realli hate instal window xp linux much easier quicker instal,0.203,0.385,0.412,0.4215,0.0,0.0,0.0,0.0,0.0
0.0,today germani elect eurpean parlament local politican im young,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,feel like twitter caus im bore car,0.211,0.526,0.263,0.128,0.0,0.0,0.0,0.0,0.0
0.0,realiz said amaz lot also kim video christoph st final close everyth touch destroy,0.212,0.788,0.0,-0.5423,0.0,0.0,0.0,0.0,0.0
0.0,nooo mean beinazir evict,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,wolverin guy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,str8 rippin win mlg columbu woot woot bad instinct got taken earli gg str8,0.145,0.373,0.481,0.7964,0.0,0.0,0.0,0.0,0.0
0.0,cri piss stupid fuck brother think ok punch think may chip bone broken,0.555,0.349,0.096,-0.8885,0.0,0.0,0.0,0.0,0.0
0.0,still love,0.0,0.192,0.808,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,like new drama time least mean im colleg till 3,0.0,0.783,0.217,0.3612,0.0,0.0,0.0,0.0,0.0
0.0,link dud youtub remov vid,0.333,0.667,0.0,-0.25,0.0,0.0,0.0,0.0,0.0
0.0,hate movin ahhh help,0.44,0.238,0.321,-0.25,0.0,0.0,0.0,0.0,0.0
0.0,left came back thought would work still wont,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ahhhhh eu queria ver,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,happili content creativ write afternoon howev go bed work morn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,sorri strang tweet drop phone inwat yesterday mind,0.231,0.769,0.0,-0.2732,0.0,0.0,0.0,0.0,0.0
0.0,miss alex 2even tho dont car anymor,0.211,0.789,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,iamjonathancook come back ny soon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,kati peter split kind world,0.0,0.541,0.459,0.5267,0.0,0.0,0.0,0.0,0.0
0.0,car less think bamboozl niq348 aka tricki nicki salazar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,damn big brother steal attent ive miss famili guy,0.556,0.444,0.0,-0.7579,0.0,0.0,0.0,0.0,0.0
0.0,cri watch last one,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,bb go die b4 end shift cant,0.394,0.606,0.0,-0.5994,0.0,0.0,0.0,0.0,0.0
0.0,cant get new map gp anyon know hack gp devic need help,0.0,0.803,0.197,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,mosquito attack one person anoth alway chew right foot,0.279,0.721,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0
0.0,school tomorrow nooooooo bed mayb watcha dvd hmm gdnight twitter â¥,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,go 3 hr sleep rough im tire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,broke big mugsit halloween one sad day salcido household,0.457,0.543,0.0,-0.7096,0.0,0.0,0.0,0.0,0.0
0.0,cant believ weekend sad stori need vaca,0.0,0.701,0.299,0.3724,0.0,0.0,0.0,0.0,0.0
0.0,pleas come back uk x,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,aw three husband left colorado though famili day 2 wk mommi n day heart,0.0,0.756,0.244,0.6369,0.0,0.0,0.0,0.0,0.0
0.0,oh that good bad thank altho want go work,0.23,0.329,0.441,0.296,0.0,0.0,0.0,0.0,0.0
0.0,oh monday hate monday,0.552,0.448,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0
0.0,uhhh 51300 someth chang everi time tri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,start pack stuff move wednesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,turn contact wont sync bluetooth palm pre bmw 335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,anddddd back miss lake,0.348,0.652,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0
0.0,bnp euro parliament seat cool im angri mutti vatti forget vote,0.144,0.682,0.174,0.1027,0.0,0.0,0.0,0.0,0.0
0.0,want edward cullen car,0.0,0.698,0.302,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,cool kid,0.0,0.303,0.697,0.3182,0.0,0.0,0.0,0.0,0.0
0.0,second night sleep without kitti cat suck sleep xo,0.0,0.769,0.231,0.3412,0.0,0.0,0.0,0.0,0.0
0.0,im super embarrass anyth common spencer pratt,0.198,0.45,0.351,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,naw im finna go 2 er im losin 2 much blood n bare ne,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,friend teenag threw rock car,0.0,0.556,0.444,0.4939,0.0,0.0,0.0,0.0,0.0
0.0,pee badli think dont get within 30 second im go chang underwear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,didnt get ill text u lol,0.0,0.438,0.562,0.6288,0.0,0.0,0.0,0.0,0.0
0.0,ugh ireland decent weather wanr th sun back,0.286,0.714,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,guttedi know evict big brother ive watch announc twitter ah wel never mind x,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,havent paid phone bill long time ill soon ill give pay bill sorri,0.412,0.588,0.0,-0.7184,0.0,0.0,0.0,0.0,0.0
0.0,knew go last night bad idea ive worst hangov day got fuck revis done,0.502,0.498,0.0,-0.9022,0.0,0.0,0.0,0.0,0.0
0.0,oh hope feel better soon,0.0,0.341,0.659,0.7003,0.0,0.0,0.0,0.0,0.0
0.0,rock tonight dc wish saw dc last octob settl denver year,0.0,0.787,0.213,0.4019,0.0,0.0,0.0,0.0,0.0
0.0,go pick jill bet look beauti well probabl never get back togeth bother,0.155,0.71,0.135,-0.0772,0.0,0.0,0.0,0.0,0.0
0.0,next question bf mean,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,liter make sick peopl like world dont understand,0.28,0.508,0.212,-0.2023,0.0,0.0,0.0,0.0,0.0
0.0,know wont credit anyon blogger itll take away idea,0.214,0.786,0.0,-0.2924,0.0,0.0,0.0,0.0,0.0
0.0,im sit noth tc want come back,0.0,0.822,0.178,0.0772,0.0,0.0,0.0,0.0,0.0
0.0,gotta wait till tmorrow seem far away ugh need britterz,0.237,0.763,0.0,-0.4215,0.0,0.0,0.0,0.0,0.0
0.0,ragnarok onlin game server got crash hour back major server crash host end player turn violent,0.424,0.576,0.0,-0.8617,0.0,0.0,0.0,0.0,0.0
